,Gas,Oil,Coal,Wood,LPG,Renewables
1991,41437.873414212794,2626.7240297051712,3469.78196098546,149.47211059033404,348.7682580441127,1093.8805738185881
1992,41430.873453083244,2634.3377708307585,3235.09305686645,149.0920529206279,347.8814568147984,1204.3102693971596
1993,41587.331172731654,2504.924396175873,2876.313772048942,148.55421094330507,346.6264922010451,1361.0672859321057
1994,41673.1771587942,2402.1226142392316,2701.351495871512,147.91016548008983,345.12371945354295,1343.4559006176166
1995,41614.064946877355,2421.4738489863003,2553.867371397609,147.2492445377903,343.5815705881773,1315.6813890331741
1996,41614.75078261864,2403.678511449613,2326.9328060662697,146.46421440400687,341.7498336093493,1304.3289859690394
1997,41707.548859846465,2308.284197328426,1983.8444204266339,145.56727160509618,339.65696707855767,1358.2082179230906
1998,41527.70159064494,2275.1313770359975,1963.2042003976815,144.80671758879308,337.88234104051713,1344.4149541420593
1999,41514.69993609183,2247.68569570866,1726.721125710202,143.75141399567644,335.41996598991165,1278.0199290827115
2000,41250.73792314141,2259.700610540725,1836.8382786494888,142.81465624131656,333.2341978964053,1115.0913515100328
2001,40908.730833986934,2217.242783900026,1929.911971778407,141.99489238717095,331.3214155700655,1139.7860669609097
2002,40702.59489979936,2198.758011203982,1824.6416933604378,140.90903185563494,328.7877409964815,1116.4104260027839
2003,40332.504199625706,2177.2949386512737,1927.9236031895357,139.9186894627202,326.47694207968044,1082.4908970717943
2004,40090.08383745439,2153.6812213617395,1854.7053180452563,138.70720373712797,323.65014205329857,1027.6065722842457
2005,39704.5634869087,2152.2394731176632,1854.5824980890013,137.6025469163558,321.0726094714969,1055.309805339056
2006,39255.31992860323,2151.0135146963075,1994.4737397510505,136.46619841528647,318.4211296356684,996.1960347226108
2007,39088.63917274831,2109.9280818870025,1838.2412750407502,134.96587524056864,314.92037556132675,872.0895485889229
2008,38817.469081551026,2106.6212023087623,1724.2255124852122,133.5258120868719,311.56022820270107,792.0817359173236
2009,38424.28764158433,2081.085474501619,1518.9120660026301,132.330364985513,308.77085163286364,1027.1935598649864
2010,38087.1681373692,2031.7032312288907,1535.6629137099055,130.92029463814472,305.4806874890043,938.201573301757
2011,37526.90790461311,2001.2333228350133,1575.7757055247546,129.84698108003354,302.97628918674485,1139.6342450646923
2012,36767.42241181362,1992.4975455108317,1955.0413608336187,128.91772529793383,300.8080256951789,1226.2719787697358
2013,36370.52289418054,1964.291082421904,1821.4264243277553,127.63415269380351,297.81302295220814,1367.4039421205466
2014,36087.91647851974,1951.7683877470163,1538.7765369774186,126.21784602912538,294.50830740129254,1484.411171564613
2015,35720.055469389474,1940.6432510838047,1242.504371215645,124.98106387381172,291.6224823722273,1757.303021924487
2016,35713.74906396702,1927.6452815463404,715.2828334012905,123.25783613000476,287.60161763667776,1743.2055087135595
2017,35307.08089906664,1899.2344881619254,618.3628858544718,122.085059893934,284.8651397525126,1893.6612124101596
2018,34926.84702672392,1878.2308468034605,552.2229337011265,120.88868910946765,282.0736079220911,1971.8193830516327
2019,34613.91729818916,1860.1818868654525,438.1871067749003,119.64729260348042,279.1770160747876,2012.9662351694515
2020,34144.455634479105,1862.2185201483765,420.7230391506464,118.665670930515,276.886565504535,2178.501082282751
2021,33912.87313504245,1849.176271276551,428.70676271526526,117.33037541858155,273.77087597669026,1980.7259671442616
2022,33556.166617429815,1844.1854488063564,410.4153371396276,116.28094608527388,271.3222075323057,2019.3003896999674
2023,33248.59144331904,1827.2816806561964,406.65347809840785,115.21511718277443,268.83527342647363,2000.791521388969
2024,32952.86445207411,1811.029066932735,403.03653060268186,114.1903453512074,266.44413915281723,1982.9956379832788
2025,32668.945405795253,1795.42539623471,399.5640025148528,113.20649115566333,264.1484793632144,1965.9103180976533
2026,32396.745578985978,1780.4657923713612,396.2348086601754,112.26324713895286,261.9475766575567,1949.5302225218159
2027,32136.15351854964,1766.1441300846584,393.0475858894929,111.36022708677238,259.84052986913554,1933.848644372824
2028,31887.0534571397,1752.4540470132993,390.000918287361,110.49702983480731,257.8264029478837,1918.8586171502834
2029,31649.336301546904,1739.3895475943414,387.0934715676927,109.67327734638474,255.90431380823102,1904.5535759815593
2030,31422.903882224797,1726.945236609339,384.32404504842054,108.88862943819738,254.0734686891272,1890.927613344327
2031,31207.669645456925,1715.116357224586,381.69158011718514,108.14278617884517,252.3331677506387,1877.975520718932
2032,31003.58777469732,1703.9003914466432,379.1955164056531,107.43558880194179,250.68304053786414,1865.6945410154426
2033,30810.673191078917,1693.2981593136435,376.8360364096939,106.76708901313864,249.12320769732347,1854.0855721388514
2034,30628.991342518253,1683.3132577231927,374.61394060300415,106.13751360668617,247.65419841560103,1843.1525525307834
2035,30458.64664445804,1673.951425156752,372.5305060593213,105.54722440956546,246.27685695565268,1832.9017655711775
2036,30299.770944677766,1665.219907726763,370.5873453690073,104.99667830902206,244.99224938771812,1823.3411454283057
2037,30152.5122934489,1657.1268420049453,368.786269290209,104.48638833819925,243.80157278913154,1814.4796012834306
2038,30017.02419452727,1649.6806642765298,367.1291552809931,104.01688642799836,242.70606833199614,1806.3263704906724
2039,29893.455547234,1642.8895577754504,365.6178244839761,103.5886885537431,241.70693995873387,1798.890413324326
2040,29781.941592377305,1636.760955088791,364.25393098862935,103.20226336041628,240.8052811743046,1792.1798681340372
2041,29682.594189164614,1631.3010037936876,363.0388429111282,102.85799846960226,240.0019964290719,1786.2014662411686
2042,29595.47860542534,1626.5132908904864,361.9733585225777,102.55612005150215,239.29761345350497,1780.9591352502894
2043,29520.601810583194,1622.3981994059477,361.057563063894,102.29665225700278,238.6921885996731,1776.4532945585313
2044,29457.91104381475,1618.952829701864,360.29081123338403,102.07941225596942,238.18529526392862,1772.6807691920505
2045,29407.294604678373,1616.1710429265768,359.67173685668894,101.904012976983,237.77603027962695,1769.6348373834924
2046,29368.584674425565,1614.0436160690806,359.19828739339096,101.76987288392618,237.46303672916108,1767.3054003492823
2047,29341.561865956286,1612.5584920162325,358.8677795861429,101.6762317427758,237.2445407331435,1765.6792560910626
2048,29325.961114285357,1611.7011032819953,358.6769715051826,101.62217103361856,237.11839907844325,1764.7404538646977
2049,29321.47848324836,1611.454746091526,358.62214579909715,101.60663753767797,237.0821542545819,1764.4707037855815
2050,29327.778471599082,1611.8009819109063,358.69919905349343,101.62846865486428,237.13309352801662,1764.8498164856926
